mix_code,issue_code,issue_description
480,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
481,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
482,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
483,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
484,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
485,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
486,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
487,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
488,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
489,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
490,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
491,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
492,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
493,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
494,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
495,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
496,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
497,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
498,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
499,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
500,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
501,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
502,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
503,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
504,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
505,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
506,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
507,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
508,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
509,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
510,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
511,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
512,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
513,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
514,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
515,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
516,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
517,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
518,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
519,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
520,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
521,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
522,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
523,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
524,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
525,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
526,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
527,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
528,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
529,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
530,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
531,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
532,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
533,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
534,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
535,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
536,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
537,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
538,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
540,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
541,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
542,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
543,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
544,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
545,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
546,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
547,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
548,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
549,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
550,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
551,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
552,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
553,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
554,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
555,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
556,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
557,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
558,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
559,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
560,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
561,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
562,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
563,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
564,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
565,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
566,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
567,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
568,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
569,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
570,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
571,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
572,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
573,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
574,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
575,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
576,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
577,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
578,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
579,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
580,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
581,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
582,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
583,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
584,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
585,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
586,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
587,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
588,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
589,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
590,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
591,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
592,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
593,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
594,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
595,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
596,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
597,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
598,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
599,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
600,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
601,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
602,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
603,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
604,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
605,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
606,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
610,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
611,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
612,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
613,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
614,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
615,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
616,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
617,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
618,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
619,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
620,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
621,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
622,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
623,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
624,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
625,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
626,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
627,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
628,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
629,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
630,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
631,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
632,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
633,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
636,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
637,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
638,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
639,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
640,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
641,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
642,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
643,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
644,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
645,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
646,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
647,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
684,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
685,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
686,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
687,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
688,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
692,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
696,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
700,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
704,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
708,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
712,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
714,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
721,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
722,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
723,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
724,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
725,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
726,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
727,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
728,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
729,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
730,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
731,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
732,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
733,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
738,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
739,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
740,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
741,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
742,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
743,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
745,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
747,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
748,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
749,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
751,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
752,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
754,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
756,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
758,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
759,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
760,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
761,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
762,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
763,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
764,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
765,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
766,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
767,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
768,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
769,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
781,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
786,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
787,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
788,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
789,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
790,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
791,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
792,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
793,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
794,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
795,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
796,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
797,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
798,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
799,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
800,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
801,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
802,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
803,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
804,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
805,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
806,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
807,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
808,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
809,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
810,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
811,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
812,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
813,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
814,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
815,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
816,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
817,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
818,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
819,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
820,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
821,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
822,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
823,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
824,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
825,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
826,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
827,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
828,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
829,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
830,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
831,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
832,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
833,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
837,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
844,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
847,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
848,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
849,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
850,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
852,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
853,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
854,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
855,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
856,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
858,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
859,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
863,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
867,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
875,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
879,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
880,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
881,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
885,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
886,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
893,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
894,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
901,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
902,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
909,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
913,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
914,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
915,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
916,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
917,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
918,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
919,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
920,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
921,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
922,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
923,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
924,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
925,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
926,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
927,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
928,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
929,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
930,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
931,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
932,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
933,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
934,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
935,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
936,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
937,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
938,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
939,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
940,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
941,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
942,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
943,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
944,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
945,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
946,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
947,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
948,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
949,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
950,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
951,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
952,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
953,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
954,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
955,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
956,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
963,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
969,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
975,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
981,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
987,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
993,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
999,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
1000,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
1001,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
1002,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
1003,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
1004,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
1005,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
1006,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
1007,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
1008,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
1009,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
1010,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
1011,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
1012,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
1013,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
1014,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
1015,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
1016,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
1017,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
1018,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
1019,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
1020,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
1021,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
1022,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
1023,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
1024,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
1025,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
1026,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
1027,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
1028,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
1029,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
1030,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
1031,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
1032,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
1033,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
1034,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
1035,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
1036,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
1037,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
1038,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
1039,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
1040,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
1041,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
1042,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
1043,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
1044,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
1045,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
1046,LOW_COMPONENT_COUNT,Mix has only 4 components (expected >= 6)
1047,LOW_COMPONENT_COUNT,Mix has only 5 components (expected >= 6)
